frame,img_path,pelvis_x,pelvis_y,pelvis_z,l_foot_x,l_foot_y,l_foot_z,r_foot_x,r_foot_y,r_foot_z,l_hand_x,l_hand_y,l_hand_z,r_hand_x,r_hand_y,r_hand_z
0,walking3-000001.png,0.07330641895532608,-0.11285705119371414,8.664885520935059,0.015612106770277023,0.28074026107788086,8.711312294006348,0.1760290563106537,0.25780361890792847,8.74443244934082,0.0738750547170639,-0.04556986689567566,8.56341552734375,0.0528867170214653,-0.08002012968063354,8.763568878173828
1,walking3-000002.png,0.05510079115629196,-0.12044565379619598,8.582013130187988,0.0038198456168174744,0.2703700661659241,8.627219200134277,0.16147595643997192,0.24688084423542023,8.663912773132324,0.05102597177028656,-0.05287341773509979,8.481767654418945,0.041235968470573425,-0.08781561255455017,8.682106971740723
2,walking3-000003.png,0.03412311151623726,-0.11755555868148804,8.37482738494873,-0.008547145873308182,0.2717647850513458,8.420957565307617,0.14607082307338715,0.24278831481933594,8.4597806930542,0.027621328830718994,-0.053470805287361145,8.27563762664795,0.014313213527202606,-0.08787856996059418,8.47972297668457
3,walking3-000004.png,0.01978682540357113,-0.1292216032743454,8.275557518005371,-0.015522630885243416,0.26619648933410645,8.324155807495117,0.1328272819519043,0.23152171075344086,8.35140323638916,0.005075792782008648,-0.06101059168577194,8.174543380737305,0.009827759116888046,-0.10268571227788925,8.382380485534668
4,walking3-000005.png,-0.0010961790103465319,-0.12847734987735748,8.262066841125488,-0.02667001076042652,0.2684694528579712,8.311625480651855,0.11239337921142578,0.2267964631319046,8.338068008422852,-0.022692663595080376,-0.06154327839612961,8.16258716583252,-0.002112163696438074,-0.09780303388834,8.37292766571045
5,walking3-000006.png,-0.023125357925891876,-0.1207718551158905,8.475759506225586,-0.04312216490507126,0.27549663186073303,8.526811599731445,0.08818258345127106,0.2240460216999054,8.549104690551758,-0.05338767170906067,-0.05114738643169403,8.380210876464844,-0.0339927077293396,-0.08725480735301971,8.581289291381836
6,walking3-000007.png,-0.03838030621409416,-0.1113896295428276,8.514106750488281,-0.05360552296042442,0.2862156927585602,8.56162166595459,0.06596311926841736,0.22655168175697327,8.583849906921387,-0.07702578604221344,-0.042157553136348724,8.41664981842041,-0.04958108812570572,-0.07824636250734329,8.619232177734375
7,walking3-000008.png,-0.052976179867982864,-0.11436744034290314,8.518492698669434,-0.06142072379589081,0.28132861852645874,8.562294006347656,0.041243571788072586,0.21506120264530182,8.578174591064453,-0.09759756922721863,-0.04821271449327469,8.425224304199219,-0.06268862634897232,-0.07760801166296005,8.627442359924316
8,walking3-000009.png,-0.0636955052614212,-0.1132475808262825,8.54848861694336,-0.06980728358030319,0.28438153862953186,8.587199211120605,0.009697139263153076,0.22290357947349548,8.611371994018555,-0.11999034136533737,-0.04631107300519943,8.454581260681152,-0.08626031875610352,-0.07503898441791534,8.654741287231445
9,walking3-000010.png,-0.0774054005742073,-0.1238434836268425,8.397848129272461,-0.07307451963424683,0.2652130126953125,8.428787231445312,-0.026662420481443405,0.2229537069797516,8.47524356842041,-0.13782662153244019,-0.0642424151301384,8.309154510498047,-0.09084232151508331,-0.0895562618970871,8.50564193725586
10,walking3-000011.png,-0.09413868188858032,-0.12741239368915558,8.346982955932617,-0.08483780920505524,0.2622261643409729,8.37679672241211,-0.06608724594116211,0.2304309755563736,8.438348770141602,-0.15642863512039185,-0.07015689462423325,8.257734298706055,-0.1091122031211853,-0.10058894008398056,8.453845977783203
11,walking3-000012.png,-0.10814438760280609,-0.123349629342556,8.330704689025879,-0.08872582018375397,0.26595377922058105,8.379228591918945,-0.11363479495048523,0.24626237154006958,8.427142143249512,-0.17410430312156677,-0.07114353775978088,8.245803833007812,-0.11649724841117859,-0.09519289433956146,8.436153411865234
12,walking3-000013.png,-0.12016083300113678,-0.12152326852083206,8.494117736816406,-0.09660151600837708,0.2714397609233856,8.549452781677246,-0.14957371354103088,0.2466469705104828,8.593518257141113,-0.19252878427505493,-0.0693323090672493,8.403244972229004,-0.13135991990566254,-0.0940045416355133,8.603492736816406
13,walking3-000014.png,-0.13454653322696686,-0.1254672408103943,8.581571578979492,-0.10706061869859695,0.27072393894195557,8.632306098937988,-0.18393857777118683,0.24790197610855103,8.680795669555664,-0.20923806726932526,-0.07020794600248337,8.497151374816895,-0.14983829855918884,-0.10057559609413147,8.69009780883789
14,walking3-000015.png,-0.146773561835289,-0.12064718455076218,8.502878189086914,-0.11255376785993576,0.27477288246154785,8.552081108093262,-0.21740704774856567,0.25483259558677673,8.596641540527344,-0.22060970962047577,-0.06711816787719727,8.416718482971191,-0.15884339809417725,-0.08725804090499878,8.607063293457031
15,walking3-000016.png,-0.159967303276062,-0.1130954697728157,8.467596054077148,-0.12067969143390656,0.27976733446121216,8.519454002380371,-0.25162607431411743,0.26005861163139343,8.555990219116211,-0.2310529500246048,-0.06181805580854416,8.383559226989746,-0.16972815990447998,-0.07801933586597443,8.572542190551758
16,walking3-000017.png,-0.17460587620735168,-0.11584711074829102,8.287027359008789,-0.12800155580043793,0.27687740325927734,8.33775806427002,-0.28127849102020264,0.25671300292015076,8.380749702453613,-0.2428101897239685,-0.0626830905675888,8.206347465515137,-0.189902663230896,-0.07749231159687042,8.39080810546875
17,walking3-000018.png,-0.18271858990192413,-0.11852134764194489,8.270503997802734,-0.13338251411914825,0.2676627039909363,8.324644088745117,-0.29530978202819824,0.2522297501564026,8.360183715820312,-0.247600257396698,-0.062398288398981094,8.193093299865723,-0.20043794810771942,-0.08485010266304016,8.373162269592285
18,walking3-000019.png,-0.19553296267986298,-0.11953467130661011,8.293068885803223,-0.1407032012939453,0.2633301615715027,8.345926284790039,-0.3034800887107849,0.25025224685668945,8.385994911193848,-0.2567957639694214,-0.06131375581026077,8.215810775756836,-0.20224300026893616,-0.08274959772825241,8.400640487670898
19,walking3-000020.png,-0.2252625972032547,-0.1117895320057869,8.208893775939941,-0.1575949490070343,0.27000921964645386,8.263534545898438,-0.3218851685523987,0.2613961696624756,8.302331924438477,-0.27652183175086975,-0.052706070244312286,8.13060188293457,-0.23768995702266693,-0.07922043651342392,8.313028335571289
20,walking3-000021.png,-0.25066184997558594,-0.1124500185251236,8.177933692932129,-0.17078685760498047,0.2677476406097412,8.231597900390625,-0.3358911871910095,0.26169878244400024,8.274446487426758,-0.2910751402378082,-0.0526876337826252,8.095085144042969,-0.26644378900527954,-0.08048416674137115,8.281825065612793
21,walking3-000022.png,-0.27317818999290466,-0.11121596395969391,8.253474235534668,-0.18295039236545563,0.26752376556396484,8.303869247436523,-0.3479916453361511,0.26411890983581543,8.35096263885498,-0.3049682080745697,-0.05182261019945145,8.165839195251465,-0.2891213893890381,-0.07876259088516235,8.35563850402832
