frame,img_path,pelvis_x,pelvis_y,pelvis_z,l_foot_x,l_foot_y,l_foot_z,r_foot_x,r_foot_y,r_foot_z,l_hand_x,l_hand_y,l_hand_z,r_hand_x,r_hand_y,r_hand_z
0,IMG_6447-000001.png,0.0,-1.699995517730713,0.0,0.24463194608688354,0.0,0.5583744049072266,-0.2812729477882385,0.014227509498596191,0.48330429196357727,0.7211430668830872,-2.4947938323020935,-0.12656547129154205,-0.6866706013679504,-2.5268105268478394,-0.3895145356655121
1,IMG_6447-000002.png,0.0,-1.6965582370758057,0.0,0.24804042279720306,0.0,0.5857537388801575,-0.286825567483902,0.028107166290283203,0.48719310760498047,0.7229189276695251,-2.503512740135193,-0.1459471583366394,-0.692672848701477,-2.5235179662704468,-0.4069025218486786
2,IMG_6447-000003.png,0.0,-1.7041652202606201,0.0,0.24246688187122345,0.0,0.5750612020492554,-0.2884991466999054,0.019060611724853516,0.4953790009021759,0.7202619910240173,-2.506661891937256,-0.15989169478416443,-0.703345000743866,-2.5292511582374573,-0.4229694902896881
3,IMG_6447-000004.png,0.0,-1.698915958404541,0.0,0.2464994192123413,0.0,0.5858491063117981,-0.2889081537723541,0.02595055103302002,0.4903341233730316,0.7217936515808105,-2.500574767589569,-0.15899692475795746,-0.6940440535545349,-2.5258710980415344,-0.4072139859199524
4,IMG_6447-000005.png,0.0,-1.707372784614563,0.0,0.2440233826637268,0.0,0.5773545503616333,-0.29048952460289,0.01753973960876465,0.500849723815918,0.7230195999145508,-2.5152252316474915,-0.14719927310943604,-0.7007294297218323,-2.5339255928993225,-0.42735376954078674
5,IMG_6447-000006.png,0.0,-1.7044202089309692,0.0,0.24392010271549225,0.0,0.5793818831443787,-0.29008641839027405,0.018027186393737793,0.500457227230072,0.7223588824272156,-2.5092422366142273,-0.15388405323028564,-0.7028700709342957,-2.533175468444824,-0.43550777435302734
6,IMG_6447-000007.png,0.0,-1.7095704078674316,0.0,0.2428102344274521,0.0,0.569927453994751,-0.29105818271636963,0.018988609313964844,0.4935067594051361,0.7218655943870544,-2.515057682991028,-0.1591571420431137,-0.702678382396698,-2.534615218639374,-0.4351414144039154
7,IMG_6447-000008.png,0.0,-1.7115906476974487,0.0,0.24282337725162506,0.0,0.5746756792068481,-0.29122549295425415,0.02006375789642334,0.4875759780406952,0.7206137776374817,-2.5170013308525085,-0.15497542917728424,-0.7032062411308289,-2.535662889480591,-0.4321446120738983
8,IMG_6447-000009.png,0.0,-1.709341049194336,0.0,0.24497514963150024,0.0,0.5755977034568787,-0.287546306848526,0.019358277320861816,0.4878952205181122,0.7220619320869446,-2.511024594306946,-0.15981945395469666,-0.7031543254852295,-2.538143813610077,-0.4324125349521637
9,IMG_6447-000010.png,0.0,-1.7142366170883179,0.0,0.24399720132350922,0.0,0.5667144656181335,-0.29255521297454834,0.026645421981811523,0.47028258442878723,0.7223858833312988,-2.5168670415878296,-0.156563863158226,-0.7056253552436829,-2.5405871272087097,-0.42859411239624023
