frame,img_path,pelvis_x,pelvis_y,pelvis_z,l_foot_x,l_foot_y,l_foot_z,r_foot_x,r_foot_y,r_foot_z,l_hand_x,l_hand_y,l_hand_z,r_hand_x,r_hand_y,r_hand_z
0,walking-000001.png,0.0,-1.699995517730713,0.0,-0.010311824269592762,0.0,0.3123149573802948,0.09779084473848343,0.004822254180908203,0.16972284018993378,0.15941405296325684,-1.584543615579605,0.3918460011482239,0.11851885169744492,-1.4897756576538086,-0.4294130206108093
1,walking-000002.png,0.5157889304682612,-1.6532968282699585,-0.04518577456474304,-0.010311824269592762,0.0,0.3123149573802948,1.1118480740115047,0.06037306785583496,0.10445636510848999,0.6952789900824428,-1.5409285426139832,0.3393735885620117,0.6388553334400058,-1.4521242082118988,-0.47779589891433716
2,walking-000003.png,0.5549615202471614,-1.6113241910934448,-0.05210086703300476,-0.010311824269592762,0.0,0.3123149573802948,1.1105308113619685,0.09979379177093506,0.09622734785079956,0.7081971792504191,-1.4915011525154114,0.33123502135276794,0.6716869799420238,-1.4138100445270538,-0.4746434688568115
3,walking-000004.png,0.5931374607607722,-1.5972900390625,-0.0367550253868103,-0.010311824269592762,0.0,0.3123149573802948,1.0959119973704219,0.13028621673583984,0.10881425440311432,0.7416370837017894,-1.4676059931516647,0.33403560519218445,0.7099177418276668,-1.3921321481466293,-0.4601263999938965
4,walking-000005.png,0.6239885268732905,-1.5743482112884521,-0.021309584379196167,-0.010311824269592762,0.0,0.3123149573802948,1.0602722642943263,0.16273510456085205,0.10901238024234772,0.7545515475794673,-1.4412849694490433,0.3474055528640747,0.7327926633879542,-1.3625671118497849,-0.4452498257160187
5,walking-000006.png,0.6484120665118098,-1.5443603992462158,-0.02519381046295166,-0.010311824269592762,0.0,0.3123149573802948,1.0120026348158717,0.19079327583312988,0.12335528433322906,0.7814860222861171,-1.4340974539518356,0.3618386387825012,0.763055401854217,-1.3435580879449844,-0.4522458612918854
6,walking-000007.png,0.6365466890856624,-1.5392000675201416,0.005311518907546997,-0.010311824269592762,0.0,0.3123149573802948,0.9328937409445643,0.2154179811477661,0.1882529854774475,0.763505014590919,-1.420500986278057,0.410006582736969,0.7527978448197246,-1.3351266384124756,-0.419386088848114
7,walking-000008.png,0.5936859427019954,-1.460447072982788,0.04266372323036194,-0.010311824269592762,0.0,0.3123149573802948,0.8387709436938167,0.2841453552246094,0.2360730767250061,0.7049377216026187,-1.3391172662377357,0.4511711001396179,0.727102461270988,-1.2572450935840607,-0.396210253238678
8,walking-000009.png,0.5581417260691524,-1.4179573059082031,-0.00036281347274780273,-0.010311824269592762,0.0,0.3123149573802948,0.7504281429573894,0.31873655319213867,0.1836136281490326,0.6732827080413699,-1.3064024820923805,0.42215943336486816,0.7007036237046123,-1.2184468358755112,-0.4331899881362915
9,walking-000010.png,0.5063387928530574,-1.4336957931518555,-0.0686982274055481,-0.010311824269592762,0.0,0.3123149573802948,0.6682799188420177,0.31405699253082275,0.12916411459445953,0.6179559556767344,-1.3302962854504585,0.35161054134368896,0.662428948096931,-1.2425989359617233,-0.5051658749580383
10,walking-000011.png,0.3955074427649379,-1.4281578063964844,-0.07176944613456726,-0.010311824269592762,0.0,0.3123149573802948,0.5089814839884639,0.3095872402191162,0.16682012379169464,0.5621509430930018,-1.3292886316776276,0.34068962931632996,0.5654307929798961,-1.2517161071300507,-0.5059095025062561
11,walking-000012.png,0.2854111371561885,-1.4955984354019165,-0.11875587701797485,-0.010311824269592762,0.0,0.3123149573802948,0.36846646945923567,0.24097394943237305,0.1012166440486908,0.4944850383326411,-1.4038248658180237,0.27489620447158813,0.44810888450592756,-1.324373573064804,-0.5434673726558685
12,walking-000013.png,0.13519430439919233,-1.5159980058670044,-0.19714650511741638,-0.010311824269592762,0.0,0.3123149573802948,0.19734009634703398,0.1839134693145752,0.018321052193641663,0.3317759810015559,-1.4200915396213531,0.2221212089061737,0.3027787385508418,-1.352371945977211,-0.6184329688549042
13,walking-000014.png,-0.08226107526570559,-1.6250556707382202,-0.16893917322158813,-0.010311824269592762,0.0,0.3123149573802948,-0.05580338928848505,0.09110498428344727,0.08288252353668213,0.0810753209516406,-1.5070200562477112,0.22076651453971863,0.061847071163356304,-1.4561533778905869,-0.5825867652893066
14,walking-000015.png,-0.12624276895076036,-1.6022027730941772,-0.22393372654914856,-0.010311824269592762,0.0,0.3123149573802948,-0.13060290506109595,0.12301135063171387,0.05510625243186951,-0.021480930037796497,-1.481465145945549,0.1681380569934845,-0.008620348758995533,-1.4177414178848267,-0.6477473974227905
15,walking-000016.png,-0.22645552176982164,-1.614029884338379,-0.24658212065696716,-0.010311824269592762,0.0,0.3123149573802948,-0.26617316622287035,0.11500144004821777,0.01557070016860962,-0.11563512403517962,-1.4915318042039871,0.14158332347869873,-0.1274914788082242,-1.425804540514946,-0.6729551255702972
