frame,img_path,pelvis_x,pelvis_y,pelvis_z,l_foot_x,l_foot_y,l_foot_z,r_foot_x,r_foot_y,r_foot_z,l_hand_x,l_hand_y,l_hand_z,r_hand_x,r_hand_y,r_hand_z
0,walking-000001.png,0.0,-1.6999956369400024,0.0,-0.010282657109200954,-0.004808545112609863,0.31143155694007874,0.09751424193382263,0.0,0.1692427694797516,0.158963143825531,-1.5848702937364578,0.3907376527786255,0.11818362027406693,-1.4903703927993774,-0.4281983971595764
1,walking-000002.png,0.5143300080671906,-1.7088227272033691,-0.045057982206344604,-0.010282657109200954,-0.06020224094390869,0.31143155694007874,1.1087031746283174,0.0,0.10416088998317719,0.6933123702183366,-1.596772275865078,0.33841365575790405,0.6370483199134469,-1.5082191228866577,-0.4764444828033447
2,walking-000003.png,0.5533917928114533,-1.7062780857086182,-0.051953524351119995,-0.010282657109200954,-0.09951150417327881,0.31143155694007874,1.1073896074667573,0.0,0.09595513343811035,0.7061940217390656,-1.5867939665913582,0.3302980959415436,0.6697870949283242,-1.509322613477707,-0.473300963640213
3,walking-000004.png,0.591459789313376,-1.7226898670196533,-0.03665107488632202,-0.010282657109200954,-0.12991774082183838,0.31143155694007874,1.0928122187033296,0.0,0.1085064709186554,0.7395393783226609,-1.5933726280927658,0.33309078216552734,0.7079097563400865,-1.5181122720241547,-0.45882493257522583
4,walking-000005.png,0.6222235942259431,-1.7321699857711792,-0.021249324083328247,-0.010282657109200954,-0.16227483749389648,0.31143155694007874,1.0572733068838716,0.0,0.10870403051376343,0.7524173194542527,-1.5994831174612045,0.34642288088798523,0.7307199770584702,-1.5209879130125046,-0.44399046897888184
5,walking-000006.png,0.6465779924765229,-1.73024582862854,-0.02512258291244507,-0.010282657109200954,-0.1902536153793335,0.31143155694007874,1.0091401422396302,0.0,0.12300634384155273,0.7792755449190736,-1.620294764637947,0.3608151376247406,0.7608970561996102,-1.5300114899873734,-0.4509667158126831
6,walking-000007.png,0.6347462320700288,-1.74965500831604,0.005296498537063599,-0.010282657109200954,-0.21480858325958252,0.31143155694007874,0.9302550638094544,0.0,0.18772050738334656,0.7613454544916749,-1.6312916725873947,0.4088468849658966,0.7506685713306069,-1.54615880548954,-0.4181998372077942
7,walking-000008.png,0.5920067215338349,-1.7396577596664429,0.04254305362701416,-0.010282657109200954,-0.28334152698516846,0.31143155694007874,0.8363985056057572,0.0,0.2354053556919098,0.7029438251629472,-1.6186711341142654,0.4498949646949768,0.7250458681955934,-1.5370305478572845,-0.3950895369052887
8,walking-000009.png,0.5565629983320832,-1.7317816019058228,-0.0003618001937866211,-0.010282657109200954,-0.3178349733352661,0.31143155694007874,0.748305537737906,0.0,0.18309426307678223,0.6713783079758286,-1.6205423101782799,0.420965313911438,0.6987216556444764,-1.5328354388475418,-0.4319647252559662
9,walking-000010.png,0.5049066329374909,-1.7428091764450073,-0.06850391626358032,-0.010282657109200954,-0.31316864490509033,0.31143155694007874,0.6663896972313523,0.0,0.12879876792430878,0.616208084858954,-1.639702133834362,0.3506160080432892,0.660555281676352,-1.5522528290748596,-0.5037370324134827
10,walking-000011.png,0.3943887436762452,-1.7328298091888428,-0.07156643271446228,-0.010282657109200954,-0.3087116479873657,0.31143155694007874,0.5075418213382363,0.0,0.16634829342365265,0.5605608904734254,-1.6342402920126915,0.3397260010242462,0.5638314569368958,-1.5568871796131134,-0.5044785141944885
11,walking-000012.png,0.28460384253412485,-1.7316604852676392,-0.11841997504234314,-0.010282657109200954,-0.24029242992401123,0.31143155694007874,0.3674242505803704,0.0,0.1009303629398346,0.49308637622743845,-1.6401465013623238,0.27411866188049316,0.44684139732271433,-1.5609199404716492,-0.5419301688671112
12,walking-000013.png,0.13481190148741007,-1.6951032876968384,-0.1965889036655426,-0.010282657109200954,-0.18339323997497559,0.31143155694007874,0.1967819118872285,0.0,0.018269196152687073,0.3308375561609864,-1.5994680970907211,0.22149288654327393,0.30192231480032206,-1.531940057873726,-0.6166837513446808
13,walking-000014.png,-0.0820284029468894,-1.7113064527511597,-0.16846132278442383,-0.010282657109200954,-0.09084725379943848,0.31143155694007874,-0.05564555246382952,0.0,0.08264809846878052,0.08084598276764154,-1.5936046987771988,0.22014206647872925,0.06167213711887598,-1.5428819060325623,-0.5809389352798462
14,walking-000015.png,-0.12588568683713675,-1.7203344106674194,-0.22330036759376526,-0.010282657109200954,-0.12266349792480469,0.31143155694007874,-0.130233489908278,0.0,0.054950326681137085,-0.021420172415673733,-1.5999382883310318,0.16766244173049927,-0.00859596487134695,-1.5363948047161102,-0.6459152698516846
15,walking-000016.png,-0.22581498976796865,-1.7241407632827759,-0.24588468670845032,-0.010282657109200954,-0.11467623710632324,0.31143155694007874,-0.26542029064148664,0.0,0.015526622533798218,-0.1153080528602004,-1.601989172399044,0.14118283987045288,-0.12713087256997824,-1.536447823047638,-0.6710517108440399
16,walking-000017.png,-0.37641974445432425,-1.7300724983215332,-0.22611597180366516,-0.010282657109200954,-0.08666074275970459,0.31143155694007874,-0.47052314039319754,0.0,0.04914659261703491,-0.2488593077287078,-1.6227973774075508,0.13469722867012024,-0.31107799615710974,-1.5457829535007477,-0.6506239175796509
17,walking-000018.png,-0.48820566292852163,-1.737046718597412,-0.2128659188747406,-0.010282657109200954,-0.09320354461669922,0.31143155694007874,-0.6095071276649833,0.0,0.044214338064193726,-0.34826271887868643,-1.6537937223911285,0.1673865020275116,-0.43092920910567045,-1.5429215282201767,-0.6479557752609253
